#Software: Microsoft Internet Information Services 7.0
#Version: 1.0
#Date: 2010-06-22 00:04:27
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2010-06-22 00:04:27 134.36.36.75 GET / - 80 - 208.80.193.35 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{4150D290-0974-7F1D-5AD5-E5FC833FF1EC};+.NET+CLR+2.0.50727;+.NET+CLR+1.1.4322;+InfoPath.1) 200 0 0 166
2010-06-22 09:30:45 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=720&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 355
2010-06-22 09:31:00 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=191&pid=3&prcid=26&ppid=1502 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 415
2010-06-22 09:38:21 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=904&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 357
2010-06-22 09:43:44 134.36.36.75 GET / - 80 - 123.125.66.119 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 365
2010-06-22 09:45:57 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=324&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 361
2010-06-22 09:46:07 134.36.36.75 GET /Darwin/ImageCache/cache_5asxysQ_4062.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 102
2010-06-22 09:48:07 134.36.36.75 GET /Darwin/Plant.aspx ix=147&pid=1&prcid=26&ppid=1502 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 1252
2010-06-22 09:48:07 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=377&pid=14&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 652
2010-06-22 09:51:45 134.36.36.75 GET /Darwin/Place.aspx p=25&ix= 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 208
2010-06-22 09:52:11 134.36.36.75 GET / - 80 - 220.181.7.125 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 290
2010-06-22 09:53:33 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=785&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 358
2010-06-22 09:57:35 134.36.36.75 GET /Darwin/Plant.aspx ix=380&pid=6&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 654
2010-06-22 10:00:23 134.36.36.75 GET /robots.txt - 80 - 207.46.199.185 msnbot/2.0b+(+http://search.msn.com/msnbot.htm) 404 0 2 118
2010-06-22 10:01:08 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=806&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 355
2010-06-22 10:03:20 134.36.36.75 GET /Darwin/ImageCache/cache_cpcWNjG_4033.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 101
2010-06-22 10:04:28 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=434&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 583
2010-06-22 10:07:30 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=703&prcid=62&ppid=1505 80 - 66.249.71.14 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 271
2010-06-22 10:08:26 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=143&pid=0&prcid=0&ppid=0 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 644
2010-06-22 10:08:44 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=863&pid=14&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 540
2010-06-22 10:16:20 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=145&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 366
2010-06-22 10:20:19 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=205&pid=0&prcid=0&ppid=0 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 587
2010-06-22 10:20:29 134.36.36.75 GET /Darwin/ImageCache/cache_6UHigR1_1205.jpeg - 80 - 66.249.71.14 Googlebot-Image/1.0 304 0 0 101
2010-06-22 10:23:56 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=512&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 357
2010-06-22 10:24:34 134.36.36.75 GET /CMSShared/Download.aspx p=25&ix=8 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 1172
2010-06-22 10:30:59 134.36.36.75 GET /Darwin/Plant.aspx ix=480&pid=9&prcid=26&ppid=1502 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 1530
2010-06-22 10:31:10 134.36.36.75 GET / - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 97
2010-06-22 10:31:10 134.36.36.75 GET /favicon.ico - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 404 0 2 34
2010-06-22 10:31:10 134.36.36.75 GET /Darwin/Home.aspx - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 311
2010-06-22 10:31:10 134.36.36.75 GET /Darwin/print.css - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 404 0 2 35
2010-06-22 10:31:10 134.36.36.75 GET /Darwin/style.css - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 185
2010-06-22 10:31:10 134.36.36.75 GET /dmsutils.js p=25 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 300
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/culogo.gif - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 35
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/leaf.gif - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 54
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/CGE00271_75px.jpg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 53
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/plantsearchbackgroundgradient.gif - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 42
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/ImageCache/cache_AdE90fb_2.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 40
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/plantsci-logo-white.gif - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 60
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/underbargradient.gif - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 55
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/ImageCache/cache_kOtPtRq_1383.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 64
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/ImageCache/cache_mK9Z7OX_4.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 134
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/header.jpg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 296
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/searchbargradient.gif - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 229
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/logo_msr.png - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 286
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/buttongradient.gif - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 236
2010-06-22 10:31:12 134.36.36.75 GET /Darwin/searchbutton.gif - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 220
2010-06-22 10:31:12 134.36.36.75 GET /favicon.ico - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 404 0 2 49
2010-06-22 10:31:13 134.36.36.75 GET /Darwin/redpixel9.png - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 253
2010-06-22 10:31:20 134.36.36.75 GET /Darwin/Page.aspx p=25&ix=100001&pid=25&prcid=17&ppid=0 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 132
2010-06-22 10:31:20 134.36.36.75 GET /Darwin/print.css - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 404 0 2 32
2010-06-22 10:31:20 134.36.36.75 GET /Darwin/ImageCache/cache_9ibjQ88_1145.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 257
2010-06-22 10:31:20 134.36.36.75 GET /Darwin/ImageCache/cache_48uwGjR_1148.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 315
2010-06-22 10:31:32 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=734&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 359
2010-06-22 10:32:08 134.36.36.75 GET /Darwin/print.css - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 404 0 2 32
2010-06-22 10:32:08 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=100001&prcid=4&ppid=1506 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 288
2010-06-22 10:32:13 134.36.36.75 GET /Darwin/Page.aspx p=25&ix=100001&pid=25&prcid=17&ppid=0 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 170
2010-06-22 10:32:13 134.36.36.75 GET /Darwin/print.css - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 404 0 2 39
2010-06-22 10:32:32 134.36.36.75 GET /Darwin/print.css - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 404 0 2 31
2010-06-22 10:32:32 134.36.36.75 GET /Darwin/Website.aspx - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 329
2010-06-22 10:32:57 134.36.36.75 GET /Darwin/Page.aspx p=25&ix=100004&pid=25&prcid=17&ppid=0 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 142
2010-06-22 10:32:57 134.36.36.75 GET /Darwin/print.css - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 404 0 2 36
2010-06-22 10:32:57 134.36.36.75 GET /Darwin/ImageCache/cache_uCo24Xf_1156.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 41
2010-06-22 10:32:57 134.36.36.75 GET /Darwin/ImageCache/cache_yrzktRB_1252.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 112
2010-06-22 10:32:57 134.36.36.75 GET /Darwin/ImageCache/cache_EtzDfZX_1012.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 331
2010-06-22 10:32:57 134.36.36.75 GET /Darwin/ImageCache/cache_3TR9MXy_1004.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 332
2010-06-22 10:33:03 134.36.36.75 GET /Darwin/print.css - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 404 0 2 32
2010-06-22 10:33:03 134.36.36.75 GET /Darwin/HerbariumSheet.aspx - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 290
2010-06-22 10:33:03 134.36.36.75 GET /Darwin/CGE00271_ImageMap.jpg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 515
2010-06-22 10:33:12 134.36.36.75 GET /Darwin/Home.aspx - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 198
2010-06-22 10:33:12 134.36.36.75 GET /Darwin/print.css - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 404 0 2 52
2010-06-22 10:33:19 134.36.36.75 GET /Darwin/print.css - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 404 0 2 144
2010-06-22 10:33:19 134.36.36.75 GET /Darwin/ImageCache/cache_OUEW225_51.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 163
2010-06-22 10:33:19 134.36.36.75 GET /Darwin/ImageCache/cache_4FHZ45a_43.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 187
2010-06-22 10:33:19 134.36.36.75 GET /Darwin/ImageCache/cache_XSaAZJj_16.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 201
2010-06-22 10:33:19 134.36.36.75 GET /Darwin/ImageCache/cache_3j9Ncm9_45.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 116
2010-06-22 10:33:19 134.36.36.75 GET /Darwin/ImageCache/cache_xH0uzgs_47.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 148
2010-06-22 10:33:19 134.36.36.75 GET /Darwin/ImageCache/cache_7NX0VD7_46.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 168
2010-06-22 10:33:19 134.36.36.75 GET /Darwin/ImageCache/cache_MYCyfFo_49.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 115
2010-06-22 10:33:19 134.36.36.75 GET /Darwin/ImageCache/cache_6YYDUwi_18.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 221
2010-06-22 10:33:19 134.36.36.75 GET /Darwin/ImageCache/cache_dfEpuVu_44.jpeg - 80 - 80.3.184.52 Mozilla/4.0+(compatible;+MSIE+8.0;+Windows+NT+6.0;+Trident/4.0;+GTB0.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+AskTbARS/5.8.0.12304) 200 0 0 253
